cluster_rep	name_	member_ids	locus	assembly	n_members	n_chromosomes	n_plasmids	virus_percent	product	avg_iso	phylum	species	mean_length	percent_cas13
WP_085948186.1	[]	['WP_076611553.1', 'WP_085947772.1', 'WP_086953915.1', 'WP_087776199.1', 'WP_085948186.1', 'WP_100183881.1', 'WP_076611435.1', 'WP_085948316.1', 'WP_085948178.1', 'WP_076612175.1', 'WP_105919137.1', 'WP_085947771.1', 'WP_012477168.1', 'WP_086558238.1', 'WP_106873549.1', 'WP_106378881.1', 'WP_076611482.1', 'WP_085961182.1', 'WP_085949154.1', 'WP_087889597.1']	['AcrIIA7', 'Lys1', 'lys2']	['GCF_000010765.1_ASM1076v1', 'GCF_000520035.1_ASM52003v1', 'GCF_000671295.1_ASM67129v1', 'GCF_000982825.1_ASM98282v1', 'GCF_001021635.2_ASM102163v2', 'GCF_001280325.1_ASM128032v1', 'GCF_001677495.1_ASM167749v1', 'GCF_001678965.1_ASM167896v1', 'GCF_001901125.1_ASM190112v1', 'GCF_002009315.1_ASM200931v1', 'GCF_002058765.1_ASM205876v1', 'GCF_002116715.2_ASM211671v2', 'GCF_002787935.1_ASM278793v1', 'GCF_002846135.1_ASM284613v1', 'GCF_002903085.1_ASM290308v1', 'GCF_003017375.1_ASM301737v1', 'GCF_003017455.1_ASM301745v1', 'GCF_003017915.1_ASM301791v1', 'GCF_003017975.1_ASM301797v1', 'GCF_003018535.1_ASM301853v1', 'GCF_003018875.1_ASM301887v1', 'GCF_003018995.1_ASM301899v1', 'GCF_003019235.1_ASM301923v1', 'GCF_003031225.1_ASM303122v1', 'GCF_003203755.1_ASM320375v1', 'GCF_003288275.1_ASM328827v1', 'GCF_003288295.1_ASM328829v1', 'GCF_003586065.1_EcRM9872', 'GCF_003627855.1_ASM362785v1', 'GCF_003691425.1_ASM369142v1', 'GCF_003711005.1_ASM371100v1', 'GCF_003860385.1_ASM386038v1', 'GCF_005037725.1_ASM503772v2', 'GCF_005037815.1_ASM503781v2', 'GCF_006711645.1_ASM671164v1', 'GCF_900635165.1_38670_F01', 'GCF_900639585.1_E7948_hybrid_assembly']	62	0.9838709677419355	0.016129032258064516	0.0	['', 'IS3 family transposase', 'IS3-like element IS3 family transposase', 'IS3-like element IS629 family transposase', 'IS3-like element ISEc52 family transposase', 'IS3-like element ISEnfa3 family transposase', 'hypothetical protein', 'lysis protein S']	9.574429419732862	['E. coli', 'enterobacteria', 'firmicutes']	['Cronobacter', 'Enterobacteriaceae', 'Enterococcus', 'Escherichia', 'Raoultella']	403.03225806451616	0.0
WP_118929399.1	[]	['WP_029039640.1', 'WP_118929399.1']	['lys2', 'lys3']	['GCF_000982825.1_ASM98282v1', 'GCF_003516105.1_ASM351610v1']	4	1.0	0.0	0.0	['hypothetical protein']	6.27105712890625	['enterobacteria']	['Cronobacter']	81.0	0.0
WP_012125638.1	[]	['WP_059308237.1', 'WP_032617984.1', 'WP_032967885.1', 'WP_033772836.1', 'WP_114386276.1', 'WP_114315058.1', 'WP_012125638.1', 'WP_118663635.1', 'WP_032617615.1']	['lys2', 'lys3']	['GCF_000017665.1_ASM1766v1', 'GCF_001277215.2_ASM127721v2', 'GCF_001518835.1_ASM151883v1', 'GCF_003336325.1_ASM333632v1', 'GCF_003336345.1_ASM333634v1', 'GCF_003485445.1_ASM348544v1', 'GCF_004117135.1_ASM411713v1', 'GCF_004136415.1_ASM413641v1', 'GCF_901472455.1_28863_C01']	11	1.0	0.0	0.0	['hypothetical protein']	9.077986283735795	['enterobacteria']	['Cronobacter', 'Erwinia', 'Leclercia', 'Pantoea']	122.27272727272727	0.0
WP_015742374.1	[]	['WP_013358202.1', 'WP_015742374.1', 'WP_135908408.1']	['Lys1', 'lys2']	['GCF_000027065.2_ASM2706v1', 'GCF_000148935.1_ASM14893v1', 'GCF_004792415.1_ASM479241v1']	3	1.0	0.0	0.0	['hypothetical protein']	5.108500162760417	['enterobacteria']	['Cronobacter', 'Pantoea']	148.33333333333334	0.0
WP_089196888.1	[]	['WP_088729985.1', 'WP_089196888.1']	['lys2']	['GCF_002211585.1_ASM221158v1', 'GCF_002220715.1_ASM222071v1']	2	1.0	0.0	0.0	['DUF3800 domain-containing protein']	9.4075927734375	['enterobacteria']	['Salmonella', 'Serratia']	267.5	0.0
WP_089196891.1	[]	['WP_089196891.1', 'WP_080342164.1']	['lys2', 'lys3']	['GCF_000968115.1_ASM96811v1', 'GCF_002220715.1_ASM222071v1']	2	1.0	0.0	0.0	['hypothetical protein']	8.23236083984375	['enterobacteria', 'type O']	['Serratia', 'Yersinia']	77.5	0.0
WP_089196892.1	[]	['WP_089196892.1']	['lys2']	['GCF_002220715.1_ASM222071v1']	1	1.0	0.0	0.0	['hypothetical protein']	5.00689697265625	['enterobacteria']	['Serratia']	90.0	0.0
WP_123767278.1	[]	['WP_002440520.1', 'WP_001140562.1', 'WP_023241520.1', 'WP_023972026.1', 'WP_050102044.1', 'WP_071603005.1', 'WP_123767278.1', 'NP_720323.1', 'WP_001140560.1', 'YP_004123805.1', 'WP_023277179.1', 'WP_046722392.1']	['Lys1', 'lys2']	['GCF_000262305.1_ASM26230v1', 'GCF_000487515.2_ASM48751v2', 'GCF_000841165.1_ViralProj14230', 'GCF_000891435.1_ViralProj61857', 'GCF_000988525.3_ASM98852v3', 'GCF_001277215.2_ASM127721v2', 'GCF_001448705.2_ASM144870v2', 'GCF_001521715.1_ASM152171v1', 'GCF_001623625.1_ASM162362v1', 'GCF_002209225.1_ASM220922v2', 'GCF_003798405.1_ASM379840v1', 'GCF_004136175.1_ASM413617v1', 'GCF_004328825.1_ASM432882v1', 'GCF_900092345.1_YP4713', 'GCF_900635135.1_36603_E01', 'GCF_900636035.1_38656_G01']	16	0.875	0.0	0.125	['hypothetical protein', 'hypotthetical protein']	5.534324645996094	['enterobacteria', 'viruses']	['Cronobacter', 'Enterobacter', 'Salmonella', 'Shimwellia', 'Yersinia']	127.25	0.0
WP_048901743.1	[]	['WP_048901743.1', 'WP_033646508.1', 'WP_041460694.1']	['Lys1', 'lys2']	['GCF_000017665.1_ASM1766v1', 'GCF_003071565.1_ASM307156v1', 'GCF_003798405.1_ASM379840v1']	3	1.0	0.0	0.0	['type II toxin-antitoxin system RelE/ParE family toxin']	5.524027506510417	['enterobacteria']	['Cronobacter', 'Serratia', 'Yersinia']	110.33333333333333	0.0
WP_048901742.1	[]	['WP_048901742.1', 'WP_071998118.1', 'WP_071817998.1']	['Lys1', 'lys2']	['GCF_000017665.1_ASM1766v1', 'GCF_003071565.1_ASM307156v1', 'GCF_003798405.1_ASM379840v1']	3	1.0	0.0	0.0	['hypothetical protein']	6.855000813802083	['enterobacteria']	['Cronobacter', 'Serratia', 'Yersinia']	77.33333333333333	0.0
WP_050102147.1	[]	['WP_050102147.1']	['lys2']	['GCF_003798405.1_ASM379840v1', 'GCF_003798425.1_ASM379842v1', 'GCF_900092345.1_YP4713']	3	1.0	0.0	0.0	['hypothetical protein']	6.21148681640625	['enterobacteria']	['Yersinia']	122.0	0.0
WP_118663627.1	[]	['WP_118663627.1']	['lys2']	['GCF_003485445.1_ASM348544v1']	1	1.0	0.0	0.0	['hypothetical protein']	4.14154052734375	['enterobacteria']	['Erwinia']	65.0	0.0
WP_118663632.1	[]	['WP_118663632.1']	['lys2']	['GCF_003485445.1_ASM348544v1']	1	1.0	0.0	0.0	['hypothetical protein']	8.76422119140625	['enterobacteria']	['Erwinia']	98.0	0.0
WP_038648416.1	[]	['WP_038648416.1']	['lys2']	['GCF_000759475.1_ASM75947v1']	1	1.0	0.0	0.0	['translation initiation factor IF-2']	4.47198486328125	['enterobacteria']	['Pantoea']	250.0	0.0
WP_038648419.1	[]	['WP_038648419.1']	['lys2']	['GCF_000759475.1_ASM75947v1']	1	1.0	0.0	0.0	['hypothetical protein']	4.54315185546875	['enterobacteria']	['Pantoea']	118.0	0.0
WP_038648422.1	[]	['WP_038648422.1']	['lys2']	['GCF_000759475.1_ASM75947v1']	1	1.0	0.0	0.0	['hypothetical protein']	5.04571533203125	['enterobacteria']	['Pantoea']	79.0	0.0
WP_129063294.1	[]	['WP_129063294.1']	['lys2']	['GCF_004117135.1_ASM411713v1', 'GCF_004136415.1_ASM413641v1']	2	0.0	1.0	0.0	['hypothetical protein']	4.66729736328125	['enterobacteria']	['Pantoea']	92.0	0.0
WP_022624463.1	[]	['WP_022624463.1']	['lys2']	['GCF_004117135.1_ASM411713v1', 'GCF_004136415.1_ASM413641v1']	2	0.0	1.0	0.0	['hypothetical protein']	9.39215087890625	['enterobacteria']	['Pantoea']	198.0	0.0
WP_010670497.1	[]	['WP_010670497.1']	['lys2']	['GCF_004117135.1_ASM411713v1', 'GCF_004136415.1_ASM413641v1']	2	0.0	1.0	0.0	['hypothetical protein']	9.09783935546875	['enterobacteria']	['Pantoea']	94.0	0.0
WP_061703250.1	[]	['WP_061703250.1']	['lys2']	['GCF_004117135.1_ASM411713v1', 'GCF_004136415.1_ASM413641v1']	2	0.0	1.0	0.0	['lysis protein']	8.95745849609375	['enterobacteria']	['Pantoea']	73.0	0.0
WP_129063297.1	[]	['WP_129063297.1', 'WP_044042412.1']	['lys2', 'lys3']	['GCF_000233595.1_ASM23359v1', 'GCF_004117135.1_ASM411713v1', 'GCF_004136415.1_ASM413641v1']	3	0.3333333333333333	0.6666666666666666	0.0	['hypothetical protein']	5.07635498046875	['enterobacteria']	['Pantoea']	90.0	0.0
WP_129063298.1	[]	['WP_038401158.1', 'WP_129063298.1']	['lys2']	['GCF_000750315.1_ASM75031v1', 'GCF_004117135.1_ASM411713v1', 'GCF_004136415.1_ASM413641v1']	3	0.3333333333333333	0.6666666666666666	0.0	['hypothetical protein']	6.550679524739583	['enterobacteria']	['Pantoea', 'Yersinia']	154.0	0.0
WP_129063299.1	[]	['WP_129063299.1', 'WP_001281633.1']	['Lys1', 'lys2']	['GCF_002237325.1_ASM223732v1', 'GCF_003018635.1_ASM301863v1', 'GCF_003956305.1_ASM395630v1', 'GCF_004117135.1_ASM411713v1', 'GCF_004136415.1_ASM413641v1']	5	0.6	0.4	0.0	['hypothetical protein']	8.36343994140625	['E. coli', 'enterobacteria']	['Escherichia', 'Pantoea']	89.6	0.0
WP_001204037.1	[]	['WP_001204026.1', 'WP_088845980.1', 'WP_001204033.1', 'WP_001204031.1', 'WP_001742940.1', 'WP_038989197.1', 'WP_001614535.1', 'WP_060773615.1', 'WP_073535229.1', 'WP_001204035.1', 'WP_001204032.1', 'WP_001204030.1', 'WP_001204037.1']	['lys2']	['GCF_000010385.1_ASM1038v1', 'GCF_000014845.1_ASM1484v1', 'GCF_000027125.1_ASM2712v1', 'GCF_000599665.1_ASM59966v1', 'GCF_000599685.1_ASM59968v1', 'GCF_000599705.1_ASM59970v1', 'GCF_000971615.1_ASM97161v1', 'GCF_001021635.2_ASM102163v2', 'GCF_001420955.1_ASM142095v1', 'GCF_001542675.2_ASM154267v2', 'GCF_001900455.1_ASM190045v1', 'GCF_001900475.1_ASM190047v1', 'GCF_001900495.1_ASM190049v1', 'GCF_001900655.1_ASM190065v1', 'GCF_001900715.1_ASM190071v1', 'GCF_001900885.1_ASM190088v1', 'GCF_001900925.1_ASM190092v1', 'GCF_001900945.1_ASM190094v1', 'GCF_001900965.1_ASM190096v1', 'GCF_001901025.1_ASM190102v1', 'GCF_001901045.1_ASM190104v1', 'GCF_001901085.1_ASM190108v1', 'GCF_001901125.1_ASM190112v1', 'GCF_001901185.1_ASM190118v1', 'GCF_001936315.1_ASM193631v1', 'GCF_002011985.1_ASM201198v1', 'GCF_002057355.1_ASM205735v1', 'GCF_002058765.1_ASM205876v1', 'GCF_002214205.1_ASM221420v1', 'GCF_002220215.1_ASM222021v1', 'GCF_002310555.1_ASM231055v1', 'GCF_002741355.1_ASM274135v1', 'GCF_002948655.1_ASM294865v1', 'GCF_002999075.1_ASM299907v1', 'GCF_003073875.1_ASM307387v1', 'GCF_003231115.1_ASM323111v1', 'GCF_003336405.1_ASM333640v1', 'GCF_003691425.1_ASM369142v1', 'GCF_003703795.1_ASM370379v1', 'GCF_004006545.1_ASM400654v1', 'GCF_004301465.1_ASM430146v1', 'GCF_004368015.1_ASM436801v1', 'GCF_900497485.1_ASM90049748v1', 'GCF_900635145.1_38490_G02', 'GCF_900635205.1_39081_F01', 'GCF_900635325.1_41556_D01', 'GCF_900636005.1_38389_A01', 'GCF_900636075.1_38670_C01', 'GCF_900636125.1_38977_C01', 'GCF_900636405.1_41767_E01', 'GCF_900636595.1_42925_A01', 'GCF_900637015.1_46514_C01']	52	1.0	0.0	0.0	['', 'hypothetical protein', 'transcriptional regulator']	8.000415508563702	['E. coli']	['Escherichia']	309.86538461538464	0.0
WP_001349572.1	[]	['WP_072005836.1', 'WP_071598829.1', 'WP_071838141.1', 'WP_073535230.1', 'WP_001349572.1', 'WP_001325723.1', 'WP_001328753.1', 'WP_071533110.1', 'WP_071998704.1']	['lys2']	['GCF_000010385.1_ASM1038v1', 'GCF_000014845.1_ASM1484v1', 'GCF_000027125.1_ASM2712v1', 'GCF_000599665.1_ASM59966v1', 'GCF_000599685.1_ASM59968v1', 'GCF_000971615.1_ASM97161v1', 'GCF_001021635.2_ASM102163v2', 'GCF_001420955.1_ASM142095v1', 'GCF_001900455.1_ASM190045v1', 'GCF_001900475.1_ASM190047v1', 'GCF_001900495.1_ASM190049v1', 'GCF_001900655.1_ASM190065v1', 'GCF_001900715.1_ASM190071v1', 'GCF_001900885.1_ASM190088v1', 'GCF_001900905.1_ASM190090v1', 'GCF_001900925.1_ASM190092v1', 'GCF_001900945.1_ASM190094v1', 'GCF_001900965.1_ASM190096v1', 'GCF_001901025.1_ASM190102v1', 'GCF_001901045.1_ASM190104v1', 'GCF_001901085.1_ASM190108v1', 'GCF_001901125.1_ASM190112v1', 'GCF_001901185.1_ASM190118v1', 'GCF_001936315.1_ASM193631v1', 'GCF_002011985.1_ASM201198v1', 'GCF_002057355.1_ASM205735v1', 'GCF_002058765.1_ASM205876v1', 'GCF_002214205.1_ASM221420v1', 'GCF_002220215.1_ASM222021v1', 'GCF_002310555.1_ASM231055v1', 'GCF_002741355.1_ASM274135v1', 'GCF_002948655.1_ASM294865v1', 'GCF_003013205.1_ASM301320v1', 'GCF_003031225.1_ASM303122v1', 'GCF_003073875.1_ASM307387v1', 'GCF_003231115.1_ASM323111v1', 'GCF_003336405.1_ASM333640v1', 'GCF_003443815.1_ASM344381v1']	38	1.0	0.0	0.0	['hypothetical protein']	8.861838892886514	['E. coli']	['Escherichia']	93.0	0.0
WP_001097895.1	[]	['WP_001097899.1', 'WP_024235095.1', 'WP_001097893.1', 'WP_001697073.1', 'WP_001097895.1', 'WP_024194373.1', 'WP_094337811.1', 'WP_073520448.1', 'WP_001097894.1', 'WP_075362603.1', 'WP_024188596.1', 'WP_001097892.1', 'WP_001703139.1', 'WP_046201465.1', 'NP_415881.1']	['lys2']	['GCF_000010385.1_ASM1038v1', 'GCF_000014845.1_ASM1484v1', 'GCF_000027125.1_ASM2712v1', 'GCF_000599665.1_ASM59966v1', 'GCF_000599685.1_ASM59968v1', 'GCF_000599705.1_ASM59970v1', 'GCF_000971615.1_ASM97161v1', 'GCF_001021635.2_ASM102163v2', 'GCF_001420955.1_ASM142095v1', 'GCF_001542675.2_ASM154267v2', 'GCF_001900455.1_ASM190045v1', 'GCF_001900475.1_ASM190047v1', 'GCF_001900495.1_ASM190049v1', 'GCF_001900655.1_ASM190065v1', 'GCF_001900715.1_ASM190071v1', 'GCF_001900885.1_ASM190088v1', 'GCF_001900905.1_ASM190090v1', 'GCF_001900925.1_ASM190092v1', 'GCF_001900945.1_ASM190094v1', 'GCF_001900965.1_ASM190096v1', 'GCF_001901025.1_ASM190102v1', 'GCF_001901045.1_ASM190104v1', 'GCF_001901085.1_ASM190108v1', 'GCF_001901125.1_ASM190112v1', 'GCF_001901185.1_ASM190118v1', 'GCF_001936315.1_ASM193631v1', 'GCF_002011985.1_ASM201198v1', 'GCF_002057355.1_ASM205735v1', 'GCF_002058765.1_ASM205876v1', 'GCF_002116715.2_ASM211671v2', 'GCF_002214205.1_ASM221420v1', 'GCF_002220215.1_ASM222021v1', 'GCF_002310555.1_ASM231055v1', 'GCF_002741355.1_ASM274135v1', 'GCF_002948655.1_ASM294865v1', 'GCF_002999075.1_ASM299907v1', 'GCF_003013205.1_ASM301320v1', 'GCF_003031225.1_ASM303122v1', 'GCF_003073875.1_ASM307387v1', 'GCF_003231115.1_ASM323111v1', 'GCF_003336405.1_ASM333640v1', 'GCF_003443815.1_ASM344381v1', 'GCF_003571765.1_ASM357176v1', 'GCF_003691425.1_ASM369142v1', 'GCF_003703795.1_ASM370379v1', 'GCF_003711005.1_ASM371100v1', 'GCF_004006545.1_ASM400654v1', 'GCF_004135855.1_ASM413585v1', 'GCF_004301465.1_ASM430146v1', 'GCF_004368015.1_ASM436801v1', 'GCF_006777065.1_ASM677706v1', 'GCF_900497485.1_ASM90049748v1', 'GCF_900635145.1_38490_G02', 'GCF_900635185.1_39038_C01', 'GCF_900635205.1_39081_F01', 'GCF_900635325.1_41556_D01', 'GCF_900636005.1_38389_A01', 'GCF_900636075.1_38670_C01', 'GCF_900636115.1_39038_A01', 'GCF_900636125.1_38977_C01', 'GCF_900636405.1_41767_E01', 'GCF_900636595.1_42925_A01', 'GCF_900636795.1_44087_H02', 'GCF_900637015.1_46514_C01']	64	1.0	0.0	0.0	['Trk system potassium uptake protein TrkG', 'TrkG potassium ion Trk transporter', 'hypothetical protein', 'phage protein', 'potassium transporter TrkG', 'transcriptional regulator']	8.736404418945312	['E. coli']	['Escherichia']	485.0	0.0
WP_001348108.1	[]	['WP_001348108.1', 'WP_080029857.1', 'WP_000506936.1', 'WP_001479285.1', 'WP_000506934.1', 'WP_073503291.1', 'WP_061359043.1', 'WP_000506937.1']	['lys2']	['GCF_000010385.1_ASM1038v1', 'GCF_000599665.1_ASM59966v1', 'GCF_000599685.1_ASM59968v1', 'GCF_000599705.1_ASM59970v1', 'GCF_000971615.1_ASM97161v1', 'GCF_001021635.2_ASM102163v2', 'GCF_001542675.2_ASM154267v2', 'GCF_001900455.1_ASM190045v1', 'GCF_001900475.1_ASM190047v1', 'GCF_001900495.1_ASM190049v1', 'GCF_001900655.1_ASM190065v1', 'GCF_001900715.1_ASM190071v1', 'GCF_001900885.1_ASM190088v1', 'GCF_001900905.1_ASM190090v1', 'GCF_001900925.1_ASM190092v1', 'GCF_001900945.1_ASM190094v1', 'GCF_001900965.1_ASM190096v1', 'GCF_001901025.1_ASM190102v1', 'GCF_001901045.1_ASM190104v1', 'GCF_001901085.1_ASM190108v1', 'GCF_001901125.1_ASM190112v1', 'GCF_001901185.1_ASM190118v1', 'GCF_001936315.1_ASM193631v1', 'GCF_002057355.1_ASM205735v1', 'GCF_002058765.1_ASM205876v1', 'GCF_002116715.2_ASM211671v2', 'GCF_002165095.2_ASM216509v2', 'GCF_002214205.1_ASM221420v1', 'GCF_002220215.1_ASM222021v1', 'GCF_002310555.1_ASM231055v1', 'GCF_002741355.1_ASM274135v1', 'GCF_002741435.1_ASM274143v1', 'GCF_002741495.1_ASM274149v1', 'GCF_002741535.1_ASM274153v1', 'GCF_002741555.1_ASM274155v1', 'GCF_002860085.1_ASM286008v1', 'GCF_002999075.1_ASM299907v1', 'GCF_003031225.1_ASM303122v1', 'GCF_003073875.1_ASM307387v1', 'GCF_003122105.1_ASM312210v1', 'GCF_003231115.1_ASM323111v1', 'GCF_003288415.1_ASM328841v1', 'GCF_003443815.1_ASM344381v1', 'GCF_003571765.1_ASM357176v1', 'GCF_003691425.1_ASM369142v1', 'GCF_003703795.1_ASM370379v1', 'GCF_003711005.1_ASM371100v1', 'GCF_004006545.1_ASM400654v1', 'GCF_004135855.1_ASM413585v1', 'GCF_004301465.1_ASM430146v1', 'GCF_004368015.1_ASM436801v1', 'GCF_900635145.1_38490_G02', 'GCF_900635185.1_39038_C01', 'GCF_900635205.1_39081_F01', 'GCF_900635325.1_41556_D01', 'GCF_900636005.1_38389_A01', 'GCF_900636075.1_38670_C01', 'GCF_900636115.1_39038_A01', 'GCF_900636125.1_38977_C01', 'GCF_900636595.1_42925_A01', 'GCF_900636795.1_44087_H02', 'GCF_900637015.1_46514_C01']	124	1.0	0.0	0.0	['', 'IS3 family transposase', 'cell envelope integrity protein TolA', 'hypothetical protein', 'tolA family protein']	7.134397445186492	['E. coli']	['Escherichia']	133.0	0.0
WP_071595390.1	[]	['WP_088845981.1', 'WP_071595390.1', 'WP_072006081.1']	['lys2']	['GCF_001900495.1_ASM190049v1', 'GCF_001900885.1_ASM190088v1', 'GCF_001900905.1_ASM190090v1', 'GCF_001900945.1_ASM190094v1', 'GCF_001901045.1_ASM190104v1', 'GCF_001901085.1_ASM190108v1', 'GCF_002057355.1_ASM205735v1', 'GCF_002214205.1_ASM221420v1', 'GCF_002310555.1_ASM231055v1']	9	1.0	0.0	0.0	['hypothetical protein']	9.17611355251736	['E. coli']	['Escherichia']	70.0	0.0
WP_111764394.1	[]	['YP_007151734.1', 'WP_058107441.1', 'WP_111764394.1', 'WP_046722391.1', 'WP_016245257.1']	['Lys1', 'lys2']	['GCF_000903655.1_ViralProj183158', 'GCF_000988525.3_ASM98852v3', 'GCF_001448705.2_ASM144870v2', 'GCF_003956245.1_ASM395624v1', 'GCF_900478155.1_47328_D01', 'GCF_900636405.1_41767_E01']	6	0.8333333333333334	0.0	0.16666666666666666	['GIY-YIG nuclease family protein', 'hypothetical protein']	8.640157063802084	['E. coli', 'enterobacteria', 'viruses']	['Enterobacteria', 'Escherichia', 'Salmonella']	161.83333333333334	0.0
WP_032617611.1	[]	['WP_059308238.1', 'WP_032710286.1', 'WP_128878645.1', 'WP_000198639.1', 'WP_061155049.1', 'WP_014716057.1', 'WP_057173860.1', 'WP_118971091.1', 'NP_700422.1', 'WP_002440514.1', 'WP_103279716.1', 'WP_000188927.1', 'WP_033646509.1', 'WP_129008866.1', 'WP_061494744.1', 'WP_042562423.1', 'WP_089196887.1', 'WP_032617611.1', 'WP_065944910.1', 'WP_004953527.1', 'WP_014606383.1', 'WP_004196597.1', 'WP_118663631.1', 'WP_017346136.1', 'WP_114387379.1']	['Lys1', 'lys2', 'lys3']	['GCF_000022165.1_ASM2216v1', 'GCF_000027025.1_ASM2702v1', 'GCF_000176835.2_ASM17683v2', 'GCF_000188735.1_ASM18873v1', 'GCF_000210855.2_ASM21085v2', 'GCF_000213635.1_ASM21363v1', 'GCF_000233595.1_ASM23359v1', 'GCF_000252875.1_ASM25287v1', 'GCF_000257275.1_ASM25727v1', 'GCF_000262305.1_ASM26230v1', 'GCF_000271905.2_ASM27190v2', 'GCF_000430165.1_ASM43016v1', 'GCF_000486345.2_ASM48634v2', 'GCF_000493535.2_DT2', 'GCF_000715155.1_ASM71515v2', 'GCF_000828595.1_ASM82859v1', 'GCF_000834215.1_ASM83421v1', 'GCF_000834865.1_ASM83486v1', 'GCF_000841985.1_ViralProj14228', 'GCF_000941015.2_ASM94101v2', 'GCF_001518835.1_ASM151883v1', 'GCF_001548315.1_ASM154831v1', 'GCF_001559215.2_ASM155921v2', 'GCF_001571545.2_ASM157154v2', 'GCF_001576275.1_ASM157627v1', 'GCF_001577505.1_ASM157750v1', 'GCF_001582075.1_ASM158207v1', 'GCF_001623745.2_ASM162374v2', 'GCF_001702455.1_ASM170245v1', 'GCF_001705365.1_ASM170536v1', 'GCF_001729225.1_ASM172922v1', 'GCF_001753185.1_ASM175318v1', 'GCF_001886995.1_ASM188699v1', 'GCF_001922185.1_ASM192218v1', 'GCF_002209225.1_ASM220922v2', 'GCF_002220715.1_ASM222071v1', 'GCF_002796525.1_ASM279652v1', 'GCF_002903065.1_ASM290306v1', 'GCF_002947135.1_ASM294713v1', 'GCF_002983965.1_ASM298396v1', 'GCF_003032015.1_ASM303201v1', 'GCF_003071565.1_ASM307156v1', 'GCF_003194225.1_ASM319422v1', 'GCF_003203695.1_ASM320369v1', 'GCF_003336325.1_ASM333632v1', 'GCF_003485445.1_ASM348544v1', 'GCF_003546885.1_ASM354688v1', 'GCF_003864015.1_ASM386401v1', 'GCF_004022525.1_ASM402252v1', 'GCF_004118875.1_ASM411887v1', 'GCF_004136035.1_ASM413603v1', 'GCF_004683925.1_ASM468392v1', 'GCF_004683945.1_ASM468394v1', 'GCF_004792435.1_ASM479243v1', 'GCF_004919165.1_ASM491916v1', 'GCF_004919185.1_ASM491918v1', 'GCF_004919285.1_ASM491928v1', 'GCF_004919405.1_ASM491940v1', 'GCF_005144925.1_ASM514492v1', 'GCF_005144945.1_ASM514494v1', 'GCF_005885875.1_ASM588587v1', 'GCF_005885895.1_ASM588589v1', 'GCF_006088735.1_ASM608873v1', 'GCF_006384195.1_ASM638419v1', 'GCF_006384995.1_ASM638499v1', 'GCF_006385115.1_ASM638511v1', 'GCF_006711645.1_ASM671164v1', 'GCF_900184385.1_STMU2UK', 'GCF_900538085.1_D23580_liv', 'GCF_900631595.1_NCTC13098_2', 'GCF_900635135.1_36603_E01', 'GCF_900636035.1_38656_G01', 'GCF_901472455.1_28863_C01']	74	0.9864864864864865	0.0	0.013513513513513514	['DUF1133 domain-containing protein', 'hypothetical protein', 'tyrosine-type recombinase/integrase']	9.30721633498733	['E. coli', 'enterobacteria', 'viruses']	['Citrobacter', 'Enterobacter', 'Enterobacteriaceae', 'Erwinia', 'Escherichia', 'Klebsiella', 'Leclercia', 'Pantoea', 'Raoultella', 'Salmonella', 'Serratia', 'Shimwellia', 'Yersinia']	207.7972972972973	0.0
WP_126323084.1	[]	['WP_126323084.1']	['lys2']	['GCF_900636115.1_39038_A01']	1	1.0	0.0	0.0	['hypothetical protein']	10.93133544921875	['E. coli']	['Escherichia']	52.0	0.0
WP_024205536.1	[]	['WP_024205536.1']	['lys2']	['GCF_000971615.1_ASM97161v1', 'GCF_004301465.1_ASM430146v1', 'GCF_900636075.1_38670_C01']	3	1.0	0.0	0.0	['hypothetical protein']	7.69818115234375	['E. coli']	['Escherichia']	93.0	0.0
WP_032182074.1	[]	['WP_032182074.1']	['lys2']	['GCF_001900475.1_ASM190047v1', 'GCF_900636005.1_38389_A01']	2	1.0	0.0	0.0	['hypothetical protein']	9.03375244140625	['E. coli']	['Escherichia']	65.0	0.0
WP_114493669.1	[]	['WP_114493669.1']	['lys2']	['GCF_900635185.1_39038_C01']	1	1.0	0.0	0.0	['ISNCY family transposase']	9.73834228515625	['E. coli']	['Escherichia']	437.0	0.0
WP_000955178.1	[]	['WP_000955178.1']	['lys2']	['GCF_900635185.1_39038_C01']	1	1.0	0.0	0.0	['hypothetical protein']	7.91363525390625	['E. coli']	['Escherichia']	60.0	0.0
WP_000786209.1	[]	['WP_000786209.1']	['lys2']	['GCF_900635185.1_39038_C01']	1	1.0	0.0	0.0	['hypothetical protein']	7.77960205078125	['E. coli']	['Escherichia']	59.0	0.0
WP_001112250.1	[]	['WP_001112250.1']	['lys2']	['GCF_004135855.1_ASM413585v1']	1	1.0	0.0	0.0	['']	8.37115478515625	['E. coli']	['Escherichia']	331.0	0.0
WP_000972143.1	[]	['WP_000972143.1']	['lys2']	['GCF_004135855.1_ASM413585v1']	1	1.0	0.0	0.0	['tail fiber assembly protein']	5.22308349609375	['E. coli']	['Escherichia']	177.0	0.0
WP_078167624.1	[]	['WP_078167624.1']	['AcrIIA7', 'lys2']	['GCF_003071545.1_ASM307154v1']	2	1.0	0.0	0.0	['hypothetical protein']	8.49566650390625	['enterobacteria']	['Salmonella']	73.0	0.0
WP_063328749.1	[]	['WP_063328749.1']	['lys2']	['GCF_001623625.1_ASM162362v1']	1	1.0	0.0	0.0	['HNH endonuclease']	9.56549072265625	['enterobacteria']	['Salmonella']	218.0	0.0
